"","#SHP-CRUISE","YEAR","MON","DAY","TIMEgmt","TIMEloc","LATITUDE","LONGITDE","UPPER_Z","LOWER_Z","T","GEAR","MESH","NMFS_PGC","ITIS_TSN","MOD","LIF","PSC","SEX","V","Water Strained","Original-VALUE","Orig-UNITS","VALUE-per-volu","UNITS","F1","F2","F3","F4","VALUE-per-area","UNITS__1","F1__1","F2__1","F3__1","F4__1","SCIENTIFIC NAME -[ modifiers ]-","RECORD-ID","DATASET-ID","SHIP","PROJ","INST","X__1","X__2","X__3","X__4","YY","MM","M","DD","D","Date","NPerVol"
"61","18HB-990218","1999","2","21","5","-99","68.816000000000003","51.674999999999997","0","0","-","127","168","2160000","2930","2","0","0","0",0.0001,"null","100","#/m3","1E-4","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Pennales spp. -[ ]-","0010_0005","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Pennales spp.","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.1
"62","18HB-990218","1999","2","21","5","-99","68.816000000000003","51.674999999999997","0","0","-","127","168","2160000","4593","0","0","0","0",0.00004,"null","40","#/m3","4.0000000000000003E-5","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Pleurosigma angulatum -[ ]-","0010_0007","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Pleurosigma angulatum","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.0795270728767051
"63","18HB-990218","1999","2","21","9","-99","69.093999999999994","53.835999999999999","0","0","-","127","168","2160000","3436","0","0","0","0",0.00016,"null","160","#/m3","1.6000000000000001E-4","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Achnanthes taeniata -[ ]-","0011_0001","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Achnanthes taeniata","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.11246826503807
"64","18HB-990218","1999","2","21","9","-99","69.093999999999994","53.835999999999999","0","0","-","127","168","2160000","2973","0","0","0","0",0.00116,"null","1160","#/m3","1.16E-3","#/ml","0","-2","1","-1","null","-----","-1","-1","-1","-1","Fragilaria oceanica -[ ]-","0011_0002","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Fragilaria oceanica","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.18455019027856
"65","18HB-990218","1999","2","21","9","-99","69.093999999999994","53.835999999999999","0","0","-","127","168","2160000","2930","2","0","0","0",0.00004,"null","40","#/m3","4.0000000000000003E-5","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Pennales spp. -[ ]-","0011_0003","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Pennales spp.","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.0795270728767051
"66","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","3436","0","0","0","0",0.0002,"null","200","#/m3","2.0000000000000001E-4","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Achnanthes taeniata -[ ]-","0012_0001","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Achnanthes taeniata","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.118920711500272
"67","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","2844","0","0","0","0",0.0001,"null","100","#/m3","1E-4","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Chaetoceros simplex -[ ]-","0012_0002","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Chaetoceros simplex","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.1
"68","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","2572","0","0","0","0",0.0001,"null","100","#/m3","1E-4","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Coscinodiscus curvatalus -[ ]-","0012_0003","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Coscinodiscus curvatalus","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.1
"69","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","2439","2","0","0","0",0.0001,"null","100","#/m3","1E-4","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Cyclotella spp. -[ ]-","0012_0004","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Cyclotella spp.","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.1
"70","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","2290","2","0","0","0",0.00015,"null","150","#/m3","1.4999999999999999E-4","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Melosira spp. -[ ]-","0012_0008","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Melosira spp.","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.110668191970032
"71","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","2339","0","0","0","0",0.0001,"null","100","#/m3","1E-4","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Melosira varians -[ ]-","0012_0009","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Melosira varians","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.1
"72","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","3649","2","0","0","0",0.00015,"null","150","#/m3","1.4999999999999999E-4","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Navicula spp. -[ ]-","0012_0011","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Navicula spp.","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.110668191970032
"73","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","3684","0","0","0","0",0.0002,"null","200","#/m3","2.0000000000000001E-4","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Navicula septentrionalis -[ ]-","0012_0010","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Navicula septentrionalis","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.118920711500272
"74","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","5078","0","0","0","0",0.00004,"null","40","#/m3","4.0000000000000003E-5","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Nitzschia frigida -[ ]-","0012_0012","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Nitzschia frigida","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.0795270728767051
"75","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","5080","0","0","0","0",0.00004,"null","40","#/m3","4.0000000000000003E-5","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Nitzschia longissima -[ ]-","0012_0013","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Nitzschia longissima","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.0795270728767051
"76","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","2346","0","0","0","0",0.0034,"null","3400","#/m3","3.3999999999999998E-3","#/ml","0","-2","1","-1","null","-----","-1","-1","-1","-1","Paralia sulcata -[ ]-","0012_0014","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Paralia sulcata","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.241473640276642
"77","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","2930","2","0","0","0",0.00025,"null","250","#/m3","2.5000000000000001E-4","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Pennales spp. -[ ]-","0012_0015","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Pennales spp.","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.125743342968294
"78","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","4592","2","0","0","0",0.00004,"null","40","#/m3","4.0000000000000003E-5","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Pleurosigma spp. -[ ]-","0012_0017","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Pleurosigma spp.","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.0795270728767051
"79","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","4594","0","0","0","0",0.00004,"null","40","#/m3","4.0000000000000003E-5","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Pleurosigma elongatum -[ ]-","0012_0016","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Pleurosigma elongatum","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.0795270728767051
"80","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","2484","2","0","0","0",0.00015,"null","150","#/m3","1.4999999999999999E-4","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0012_0019","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Thalassiosira spp.","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.110668191970032
"81","18HB-990218","1999","2","21","14","-99","69.28","56.259","0","0","-","127","168","2160000","2496","0","0","0","0",0.0001,"null","100","#/m3","1E-4","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Thalassiosira hyalina -[ ]-","0012_0018","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Thalassiosira hyalina","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.1
"82","18HB-990218","1999","2","21","21","-99","69.960999999999999","57.268999999999998","0","0","-","127","168","2160000","4676","0","0","0","0",0.00004,"null","40","#/m3","4.0000000000000003E-5","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Amphiprora hyperborea -[ ]-","0013_0001","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Amphiprora hyperborea","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.0795270728767051
"83","18HB-990218","1999","2","21","21","-99","69.960999999999999","57.268999999999998","0","0","-","127","168","2160000","2546","2","0","0","0",0.00004,"null","40","#/m3","4.0000000000000003E-5","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Coscinodiscus spp. -[ ]-","0013_0002","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Coscinodiscus spp.","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.0795270728767051
"84","18HB-990218","1999","2","21","21","-99","69.960999999999999","57.268999999999998","0","0","-","127","168","2160000","2439","2","0","0","0",0.00004,"null","40","#/m3","4.0000000000000003E-5","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Cyclotella spp. -[ ]-","0013_0003","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Cyclotella spp.","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.0795270728767051
"85","18HB-990218","1999","2","21","21","-99","69.960999999999999","57.268999999999998","0","0","-","127","168","2160000","2973","0","0","0","0",0.00056,"null","560","#/m3","5.5999999999999995E-4","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Fragilaria oceanica -[ ]-","0013_0004","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Fragilaria oceanica","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.153832113462692
"86","18HB-990218","1999","2","21","21","-99","69.960999999999999","57.268999999999998","0","0","-","127","168","2160000","2339","0","0","0","0",0.00016,"null","160","#/m3","1.6000000000000001E-4","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Melosira varians -[ ]-","0013_0006","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Melosira varians","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.11246826503807
"87","18HB-990218","1999","2","21","21","-99","69.960999999999999","57.268999999999998","0","0","-","127","168","2160000","5078","0","0","0","0",0.00008,"null","80","#/m3","8.0000000000000007E-5","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Nitzschia frigida -[ ]-","0013_0007","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Nitzschia frigida","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.0945741609003176
"88","18HB-990218","1999","2","21","21","-99","69.960999999999999","57.268999999999998","0","0","-","127","168","2160000","5080","0","0","0","0",0.00004,"null","40","#/m3","4.0000000000000003E-5","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Nitzschia longissima -[ ]-","0013_0008","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Nitzschia longissima","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.0795270728767051
"89","18HB-990218","1999","2","21","21","-99","69.960999999999999","57.268999999999998","0","0","-","127","168","2160000","2346","0","0","0","0",0.0004,"null","400","#/m3","4.0000000000000002E-4","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Paralia sulcata -[ ]-","0013_0009","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Paralia sulcata","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.14142135623731
"90","18HB-990218","1999","2","21","21","-99","69.960999999999999","57.268999999999998","0","0","-","127","168","2160000","4594","0","0","0","0",0.00004,"null","40","#/m3","4.0000000000000003E-5","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Pleurosigma elongatum -[ ]-","0013_0010","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Pleurosigma elongatum","-[ ]-",1999,2,"02",21,"21","1999-02-21",0.0795270728767051
"91","18HB-990218","1999","2","22","4.25","-99","70.52","57.716000000000001","0","0","-","127","168","2160000","4676","0","0","0","0",0.00005,"null","50","#/m3","5.0000000000000002E-5","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Amphiprora hyperborea -[ ]-","0014_0001","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Amphiprora hyperborea","-[ ]-",1999,2,"02",22,"22","1999-02-22",0.0840896415253715
"92","18HB-990218","1999","2","22","4.25","-99","70.52","57.716000000000001","0","0","-","127","168","2160000","2807","0","0","0","0",0.0002,"null","200","#/m3","2.0000000000000001E-4","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Chaetoceros holsaticus -[ ]-","0014_0002","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Chaetoceros holsaticus","-[ ]-",1999,2,"02",22,"22","1999-02-22",0.118920711500272
"93","18HB-990218","1999","2","22","4.25","-99","70.52","57.716000000000001","0","0","-","127","168","2160000","5099","0","0","0","0",0.00025,"null","250","#/m3","2.5000000000000001E-4","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Nitzschia acicularis -[ ]-","0014_0003","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Nitzschia acicularis","-[ ]-",1999,2,"02",22,"22","1999-02-22",0.125743342968294
"94","18HB-990218","1999","2","22","4.25","-99","70.52","57.716000000000001","0","0","-","127","168","2160000","5078","0","0","0","0",0.00045,"null","450","#/m3","4.4999999999999999E-4","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Nitzschia frigida -[ ]-","0014_0004","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Nitzschia frigida","-[ ]-",1999,2,"02",22,"22","1999-02-22",0.145647531512197
"95","18HB-990218","1999","2","22","4.25","-99","70.52","57.716000000000001","0","0","-","127","168","2160000","2930","2","0","0","0",0.00005,"null","50","#/m3","5.0000000000000002E-5","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Pennales spp. -[ ]-","0014_0005","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Pennales spp.","-[ ]-",1999,2,"02",22,"22","1999-02-22",0.0840896415253715
"96","18HB-990218","1999","2","22","4.25","-99","70.52","57.716000000000001","0","0","-","127","168","2160000","4594","0","0","0","0",0.00005,"null","50","#/m3","5.0000000000000002E-5","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Pleurosigma elongatum -[ ]-","0014_0006","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Pleurosigma elongatum","-[ ]-",1999,2,"02",22,"22","1999-02-22",0.0840896415253715
"97","18HB-990218","1999","2","22","11","-99","71.191999999999993","58.18","0","0","-","127","168","2160000","2546","2","0","0","0",0.00006,"null","60","#/m3","6.0000000000000002E-5","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Coscinodiscus spp. -[ ]-","0015_0001","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Coscinodiscus spp.","-[ ]-",1999,2,"02",22,"22","1999-02-22",0.0880111736793393
"98","18HB-990218","1999","2","22","15","-99","72.010000000000005","57.055","0","0","-","127","168","2160000","3649","2","0","0","0",0.00005,"null","50","#/m3","5.0000000000000002E-5","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Navicula spp. -[ ]-","0016_0002","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Navicula spp.","-[ ]-",1999,2,"02",22,"22","1999-02-22",0.0840896415253715
"99","18HB-990218","1999","2","22","21","-99","72.597999999999999","58.494999999999997","0","0","-","127","168","2160000","2930","2","0","0","0",0.00005,"null","50","#/m3","5.0000000000000002E-5","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Pennales spp. -[ ]-","0017_0001","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Pennales spp.","-[ ]-",1999,2,"02",22,"22","1999-02-22",0.0840896415253715
"100","18HB-990218","1999","2","23","4.25","-99","72.52","59.328000000000003","0","0","-","127","168","2160000","2562","0","0","0","0",0.00007,"null","70","#/m3","6.9999999999999994E-5","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Coscinodiscus oculus-iridis -[ ]-","0018_0001","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Coscinodiscus oculus-iridis","-[ ]-",1999,2,"02",23,"23","1999-02-23",0.0914691219228694
"101","18HB-990218","1999","2","23","21","-99","72.793000000000006","65.406999999999996","0","0","-","127","168","2160000","3436","0","0","0","0",0.0001,"null","100","#/m3","1E-4","#/ml","-6","-2","1","-1","null","-----","-1","-1","-1","-1","Achnanthes taeniata -[ ]-","0020_0001","Biological Atlas of the Arctic Seas 2000","7573","null","898","90039920","5A","Achnanthes taeniata","-[ ]-",1999,2,"02",23,"23","1999-02-23",0.1
